Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
3180	0.345597	494	0.022267	683	0.033675	643	0.021773	0.633320	3180	0.345597	0.229400	0.210016	
3216	0.335510	473	0.048626	673	0.004458	638	0.020376	0.633320	3216	0.335510	0.223600	0.210017	
3144	0.333015	453	0.041943	722	0.015235	681	0.019090	0.633320	3144	0.333015	0.218000	0.210018	
2847	0.343871	440	0.052273	932	0.031116	781	0.017926	0.633320	2847	0.343871	0.209000	0.210018	
3075	0.337561	436	0.048165	775	0.038710	714	0.033613	0.633320	3075	0.337561	0.222600	0.210018	
3224	0.341811	507	0.031558	658	0.024316	611	0.011457	0.633320	3224	0.341811	0.228200	0.210019	
2630	0.335741	437	0.013730	1023	0.014663	910	0.026374	0.633320	2630	0.335741	0.185600	0.210018	
2867	0.358563	484	0.039256	860	0.031395	789	0.019011	0.633320	2867	0.358563	0.217800	0.210018	
3173	0.342578	547	0.027422	641	0.043682	639	0.020344	0.633320	3173	0.342578	0.228600	0.210020	
3202	0.357901	533	0.028143	635	0.014173	630	0.031746	0.633320	3202	0.357901	0.238000	0.210021	
3174	0.336169	567	0.022928	638	0.010972	621	0.011272	0.633320	3174	0.336169	0.218800	0.210022	
3020	0.342715	559	0.030411	726	0.020661	695	0.007194	0.633320	3020	0.342715	0.214400	0.210022	
3105	0.356200	522	0.040230	665	0.019549	708	0.012712	0.633320	3105	0.356200	0.229800	0.210024	
3208	0.348504	500	0.030000	667	0.019490	625	0.016000	0.633320	3208	0.348504	0.231200	0.210025	
2811	0.345784	467	0.029979	883	0.031710	839	0.032181	0.633320	2811	0.345784	0.208200	0.210025	
2868	0.342399	487	0.041068	857	0.021004	788	0.003807	0.633320	2868	0.342399	0.204600	0.210024	
3027	0.333994	598	0.030100	718	0.016713	657	0.027397	0.633320	3027	0.333994	0.211800	0.210025	
3102	0.343005	528	0.028409	689	0.047896	681	0.023495	0.633320	3102	0.343005	0.225600	0.210026	
3102	0.343972	530	0.030189	649	0.013867	719	0.006954	0.633320	3102	0.343972	0.219400	0.210026	
3050	0.354098	528	0.032197	716	0.018156	706	0.025496	0.633320	3050	0.354098	0.225600	0.210027	
3130	0.353674	588	0.032313	652	0.013804	630	0.028571	0.633320	3130	0.353674	0.230600	0.210028	
3059	0.332135	520	0.030769	721	0.022191	700	0.031429	0.633320	3059	0.332135	0.214000	0.210029	
2980	0.336242	504	0.055556	745	0.033557	771	0.035019	0.633320	2980	0.336242	0.216400	0.210029	
2999	0.339780	494	0.032389	721	0.011096	786	0.020356	0.633320	2999	0.339780	0.211800	0.210029	
3189	0.325807	489	0.051125	718	0.013928	604	0.016556	0.633320	3189	0.325807	0.216800	0.210030	
3056	0.331152	487	0.024641	723	0.009682	734	0.038147	0.633320	3056	0.331152	0.211800	0.210030	
3132	0.329821	456	0.037281	713	0.015428	699	0.028612	0.633320	3132	0.329821	0.216200	0.210030	
3108	0.342664	500	0.032000	695	0.023022	697	0.040172	0.633320	3108	0.342664	0.225000	0.210031	
3201	0.350515	445	0.033708	678	0.011799	676	0.032544	0.633320	3201	0.350515	0.233400	0.210033	
2851	0.332515	540	0.024074	787	0.011436	822	0.018248	0.633320	2851	0.332515	0.197000	0.210032	
3124	0.344430	516	0.040698	666	0.018018	694	0.025937	0.633320	3124	0.344430	0.225400	0.210033	
2606	0.345357	450	0.053333	1022	0.013699	922	0.020607	0.633320	2606	0.345357	0.191400	0.210032	
3143	0.333439	487	0.026694	652	0.019939	718	0.019499	0.633320	3143	0.333439	0.217600	0.210032	
3085	0.342950	447	0.051454	786	0.043257	682	0.020528	0.633320	3085	0.342950	0.225800	0.210033	
2753	0.342172	427	0.051522	994	0.017103	826	0.023002	0.633320	2753	0.342172	0.200000	0.210032	
3069	0.338221	489	0.047035	724	0.024862	718	0.019499	0.633320	3069	0.338221	0.218600	0.210033	
2989	0.365674	467	0.025696	810	0.030864	734	0.020436	0.633320	2989	0.365674	0.229000	0.210034	
3087	0.337221	503	0.035785	706	0.019830	704	0.015625	0.633320	3087	0.337221	0.216800	0.210035	
3175	0.355906	524	0.045802	672	0.010417	629	0.001590	0.633320	3175	0.355906	0.232400	0.210036	
3045	0.340558	482	0.056017	726	0.016529	747	0.018742	0.633320	3045	0.340558	0.218000	0.210037	
3116	0.347240	499	0.060120	728	0.016484	657	0.018265	0.633320	3116	0.347240	0.227200	0.210038	
3314	0.345202	454	0.050661	600	0.018333	632	0.030063	0.633320	3314	0.345202	0.239400	0.210040	
3174	0.327977	592	0.028716	631	0.026941	603	0.013267	0.633320	3174	0.327977	0.216600	0.210040	
3080	0.354545	555	0.041441	679	0.017673	686	0.017493	0.633320	3080	0.354545	0.227800	0.210041	
3244	0.361282	458	0.043668	641	0.023401	657	0.018265	0.633320	3244	0.361282	0.243800	0.210043	
3196	0.357322	490	0.036735	651	0.023041	663	0.018100	0.633320	3196	0.357322	0.237400	0.210045	
3203	0.320012	490	0.038776	643	0.018663	664	0.013554	0.633320	3203	0.320012	0.213000	0.210045	
3015	0.347595	425	0.065882	830	0.003614	730	0.021918	0.633320	3015	0.347595	0.219000	0.210046	
3078	0.344704	426	0.039906	761	0.022339	735	0.013605	0.633320	3078	0.344704	0.221000	0.210046	
3050	0.345246	513	0.052632	716	0.005587	721	0.019417	0.633320	3050	0.345246	0.219600	0.210047	
3232	0.352723	475	0.046316	652	0.030675	641	0.018721	0.633320	3232	0.352723	0.238800	0.210049	
2931	0.332992	572	0.050699	784	0.026786	713	0.012623	0.633320	2931	0.332992	0.207000	0.210049	
3164	0.331542	494	0.062753	688	0.018895	654	0.025994	0.633320	3164	0.331542	0.222000	0.210049	
2556	0.322770	459	0.043573	1047	0.017192	938	0.031983	0.633320	2556	0.322770	0.178600	0.210047	
2599	0.336283	399	0.047619	1044	0.025862	958	0.024008	0.633320	2599	0.336283	0.188600	0.210046	
2896	0.324240	496	0.030242	808	0.018564	800	0.011250	0.633320	2896	0.324240	0.195600	0.210045	
3019	0.347466	444	0.040541	769	0.010403	768	0.016927	0.633320	3019	0.347466	0.217600	0.210046	
3120	0.332051	473	0.029598	700	0.044286	707	0.015559	0.633320	3120	0.332051	0.218400	0.210046	
3111	0.340084	456	0.048246	767	0.014342	666	0.024024	0.633320	3111	0.340084	0.221400	0.210047	
3286	0.349665	444	0.033784	648	0.013889	622	0.006431	0.633320	3286	0.349665	0.235400	0.210048	
3067	0.333225	477	0.060797	741	0.031039	715	0.015385	0.633320	3067	0.333225	0.217000	0.210049	
3057	0.336605	522	0.067050	756	0.010582	665	0.009023	0.633320	3057	0.336605	0.215600	0.210049	
3148	0.353558	494	0.054656	673	0.017831	685	0.013139	0.633320	3148	0.353558	0.232200	0.210051	
3076	0.351756	469	0.046908	719	0.029207	736	0.006793	0.633320	3076	0.351756	0.226000	0.210052	
3079	0.352387	397	0.042821	765	0.011765	759	0.019763	0.633320	3079	0.352387	0.225200	0.210053	
3262	0.349479	428	0.063084	633	0.017378	677	0.014771	0.633320	3262	0.349479	0.237600	0.210054	
3102	0.321083	464	0.084052	692	0.024566	742	0.006739	0.633320	3102	0.321083	0.211400	0.210055	
2960	0.341892	469	0.040512	819	0.028083	752	0.017287	0.633320	2960	0.341892	0.213400	0.210055	
2949	0.364191	506	0.033597	764	0.010471	781	0.011524	0.633320	2949	0.364191	0.221600	0.210055	
3040	0.358224	451	0.019956	805	0.017391	704	0.011364	0.633320	3040	0.358224	0.224000	0.210056	
3020	0.339073	413	0.029056	806	0.023573	761	0.010512	0.633320	3020	0.339073	0.212600	0.210057	
3062	0.355323	483	0.026915	723	0.023513	732	0.005464	0.633320	3062	0.355323	0.224400	0.210057	
2991	0.348378	562	0.026690	737	0.025780	710	0.007042	0.633320	2991	0.348378	0.216200	0.210058	
2990	0.340134	489	0.026585	784	0.039541	737	0.008141	0.633320	2990	0.340134	0.213400	0.210058	
3336	0.350120	354	0.031073	652	0.013804	658	0.009119	0.633320	3336	0.350120	0.238800	0.210060	
3215	0.357076	441	0.029478	697	0.014347	647	0.013910	0.633320	3215	0.357076	0.236000	0.210062	
3061	0.345312	490	0.022449	741	0.022942	708	0.011299	0.633320	3061	0.345312	0.218600	0.210062	
3087	0.345967	493	0.038540	717	0.048815	703	0.009957	0.633320	3087	0.345967	0.225800	0.210063	
2743	0.355815	499	0.024048	927	0.029126	831	0.006017	0.633320	2743	0.355815	0.204000	0.210063	
3180	0.349371	544	0.016544	642	0.034268	634	0.011041	0.633320	3180	0.349371	0.229800	0.210064	
3161	0.348307	523	0.017208	655	0.015267	661	0.009077	0.633320	3161	0.348307	0.225200	0.210065	
3101	0.341503	551	0.021779	702	0.021368	646	0.009288	0.633320	3101	0.341503	0.218400	0.210065	
3260	0.343558	405	0.027160	656	0.018293	679	0.002946	0.633320	3260	0.343558	0.229000	0.210067	
2217	0.336942	432	0.027778	1235	0.029960	1116	0.013441	0.633320	2217	0.336942	0.162200	0.210064	
3042	0.357331	546	0.021978	714	0.036415	698	0.005731	0.633320	3042	0.357331	0.225800	0.210065	
3210	0.312461	538	0.037175	634	0.011041	618	0.008091	0.633320	3210	0.312461	0.207000	0.210064	
3254	0.339275	539	0.011132	591	0.015228	616	0.011364	0.633320	3254	0.339275	0.225200	0.210065	
3110	0.340514	499	0.018036	713	0.029453	678	0.016224	0.633320	3110	0.340514	0.220000	0.210066	
3185	0.341601	470	0.019149	665	0.012030	680	0.010294	0.633320	3185	0.341601	0.222400	0.210067	
2374	0.300758	349	0.054441	1203	0.024106	1074	0.011173	0.633320	2374	0.300758	0.154800	0.210063	
3027	0.347208	438	0.034247	813	0.031980	722	0.005540	0.633320	3027	0.347208	0.219200	0.210064	
3156	0.366603	574	0.027875	614	0.014658	656	0.009146	0.633320	3156	0.366603	0.237600	0.210066	
2933	0.317081	514	0.044747	816	0.026961	737	0.013569	0.633320	2933	0.317081	0.197000	0.210065	
3053	0.357353	505	0.039604	705	0.018440	737	0.005427	0.633320	3053	0.357353	0.225600	0.210066	
2912	0.362981	503	0.039761	832	0.014423	753	0.006640	0.633320	2912	0.362981	0.218800	0.210066	
3061	0.350539	501	0.035928	751	0.019973	687	0.023290	0.633320	3061	0.350539	0.224400	0.210067	
3124	0.336748	531	0.039548	690	0.021739	655	0.013740	0.633320	3124	0.336748	0.219400	0.210068	
3011	0.343408	473	0.025370	744	0.018817	772	0.005181	0.633320	3011	0.343408	0.212800	0.210068	
2961	0.351233	517	0.025145	793	0.039092	729	0.006859	0.633320	2961	0.351233	0.217800	0.210069	
3068	0.342894	508	0.025591	739	0.027064	685	0.008759	0.633320	3068	0.342894	0.218200	0.210069	
3214	0.342875	461	0.041215	669	0.055306	656	0.006098	0.633320	3214	0.342875	0.232400	0.210070	
3221	0.337473	380	0.063158	699	0.014306	700	0.005714	0.633320	3221	0.337473	0.225000	0.210071	
3168	0.338068	451	0.035477	651	0.029186	730	0.005479	0.633320	3168	0.338068	0.222000	0.210072	
3102	0.330754	499	0.018036	692	0.024566	707	0.009901	0.633320	3102	0.330754	0.211800	0.210072	
3134	0.348437	432	0.023148	697	0.040172	737	0.010855	0.633320	3134	0.348437	0.227600	0.210073	
3064	0.328655	475	0.033684	733	0.031378	728	0.015110	0.633320	3064	0.328655	0.211400	0.210073	
2817	0.332623	501	0.035928	860	0.013953	822	0.020681	0.633320	2817	0.332623	0.196800	0.210073	
3154	0.347495	502	0.017928	671	0.041729	673	0.014859	0.633320	3154	0.347495	0.228600	0.210074	
2939	0.323239	523	0.040153	782	0.023018	756	0.007937	0.633320	2939	0.323239	0.199000	0.210073	
3051	0.332350	471	0.042463	746	0.018767	732	0.008197	0.633320	3051	0.332350	0.210800	0.210073	
3231	0.329619	504	0.027778	616	0.022727	649	0.010786	0.633320	3231	0.329619	0.220000	0.210074	
3194	0.347527	510	0.039216	663	0.022624	633	0.011058	0.633320	3194	0.347527	0.230400	0.210075	
2931	0.346298	519	0.030829	779	0.017972	771	0.010376	0.633320	2931	0.346298	0.210600	0.210075	
3068	0.358866	562	0.032028	690	0.017391	680	0.011765	0.633320	3068	0.358866	0.227800	0.210076	
2833	0.313096	499	0.042084	833	0.025210	835	0.010778	0.633320	2833	0.313096	0.187600	0.210075	
2726	0.285767	624	0.024038	806	0.019851	844	0.018957	0.633320	2726	0.285767	0.165200	0.210072	
2885	0.291854	521	0.044146	805	0.011180	789	0.011407	0.633320	2885	0.291854	0.176600	0.210070	
3106	0.333870	567	0.026455	636	0.036164	691	0.011577	0.633320	3106	0.333870	0.216600	0.210070	
3001	0.332556	522	0.051724	781	0.017926	696	0.010057	0.633320	3001	0.332556	0.209200	0.210070	
3219	0.341100	510	0.037255	665	0.013534	606	0.011551	0.633320	3219	0.341100	0.226600	0.210071	
3138	0.331740	544	0.047794	622	0.024116	696	0.008621	0.633320	3138	0.331740	0.217600	0.210072	
3005	0.361730	487	0.057495	807	0.014870	701	0.018545	0.633320	3005	0.361730	0.228000	0.210073	
3023	0.333774	452	0.042035	782	0.012788	743	0.012113	0.633320	3023	0.333774	0.209400	0.210073	
3210	0.358879	500	0.058000	627	0.014354	663	0.016591	0.633320	3210	0.358879	0.240200	0.210075	
2889	0.357563	528	0.037879	794	0.012594	789	0.011407	0.633320	2889	0.357563	0.214400	0.210075	
2984	0.356233	584	0.035959	712	0.019663	720	0.016667	0.633320	2984	0.356233	0.222000	0.210076	
3212	0.336239	461	0.054230	656	0.012195	671	0.032787	0.633320	3212	0.336239	0.227000	0.210077	
2924	0.331737	473	0.059197	826	0.030266	777	0.039897	0.633320	2924	0.331737	0.210800	0.210077	
3120	0.350962	519	0.050096	701	0.019971	660	0.027273	0.633320	3120	0.350962	0.230600	0.210078	
3127	0.336744	514	0.048638	666	0.024024	693	0.028860	0.633320	3127	0.336744	0.222800	0.210079	
3206	0.356519	493	0.034483	629	0.012719	672	0.034226	0.633320	3206	0.356519	0.238200	0.210081	
3127	0.348897	508	0.047244	673	0.028232	692	0.020231	0.633320	3127	0.348897	0.229600	0.210082	
3065	0.328874	540	0.035185	703	0.018492	692	0.034682	0.633320	3065	0.328874	0.212800	0.210082	
3100	0.354194	549	0.041894	705	0.029787	646	0.023220	0.633320	3100	0.354194	0.231400	0.210084	
3041	0.339691	493	0.048682	734	0.021798	732	0.036885	0.633320	3041	0.339691	0.220000	0.210084	
2942	0.334806	502	0.045817	815	0.009816	741	0.033738	0.633320	2942	0.334806	0.208200	0.210084	
3238	0.336319	519	0.025048	625	0.008000	618	0.024272	0.633320	3238	0.336319	0.224400	0.210085	
2892	0.352697	434	0.073733	855	0.033918	819	0.034188	0.633320	2892	0.352697	0.221800	0.210086	
2970	0.334007	495	0.044444	794	0.013854	741	0.041835	0.633320	2970	0.334007	0.211200	0.210086	
3030	0.338944	510	0.033333	733	0.024557	727	0.024759	0.633320	3030	0.338944	0.216000	0.210086	
3129	0.334931	550	0.050909	661	0.018154	660	0.033333	0.633320	3129	0.334931	0.222000	0.210087	
3264	0.337010	502	0.041833	582	0.029210	652	0.035276	0.633320	3264	0.337010	0.232200	0.210088	
3178	0.353682	499	0.024048	681	0.010279	642	0.028037	0.633320	3178	0.353682	0.232200	0.210090	
3144	0.316476	477	0.044025	690	0.020290	689	0.033382	0.633320	3144	0.316476	0.210600	0.210090	
2970	0.347138	528	0.041667	745	0.014765	757	0.026420	0.633320	2970	0.347138	0.216800	0.210090	
3094	0.338397	508	0.039370	717	0.019526	681	0.029369	0.633320	3094	0.338397	0.220200	0.210091	
3026	0.347323	563	0.019538	708	0.014124	703	0.029872	0.633320	3026	0.347323	0.218600	0.210091	
2951	0.334802	576	0.039931	734	0.009537	739	0.017591	0.633320	2951	0.334802	0.206200	0.210091	
2945	0.339219	573	0.029668	743	0.022880	739	0.028417	0.633320	2945	0.339219	0.210800	0.210091	
3122	0.356502	581	0.020654	635	0.040945	662	0.021148	0.633320	3122	0.356502	0.233000	0.210093	
3116	0.335687	480	0.039583	719	0.011127	685	0.020438	0.633320	3116	0.335687	0.217400	0.210093	
3096	0.339793	467	0.034261	731	0.017784	706	0.032578	0.633320	3096	0.339793	0.220800	0.210094	
3166	0.354075	496	0.048387	651	0.016897	687	0.030568	0.633320	3166	0.354075	0.235400	0.210095	
3112	0.337404	525	0.022857	695	0.018705	668	0.028443	0.633320	3112	0.337404	0.218800	0.210096	
3065	0.362153	425	0.025882	753	0.022576	757	0.015852	0.633320	3065	0.362153	0.230000	0.210097	
3240	0.325926	436	0.059633	656	0.010671	668	0.028443	0.633320	3240	0.325926	0.221600	0.210098	
3172	0.351828	488	0.034836	647	0.027821	693	0.021645	0.633320	3172	0.351828	0.233200	0.210099	
3152	0.336929	505	0.025743	685	0.021898	658	0.016717	0.633320	3152	0.336929	0.220200	0.210100	
3066	0.351272	505	0.045545	726	0.031680	703	0.031294	0.633320	3066	0.351272	0.229000	0.210101	
3112	0.345116	487	0.055441	730	0.026027	671	0.019374	0.633320	3112	0.345116	0.226600	0.210102	
3166	0.342388	475	0.033684	671	0.034277	688	0.027616	0.633320	3166	0.342388	0.228400	0.210103	
3066	0.348989	530	0.043396	694	0.031700	710	0.030986	0.633320	3066	0.348989	0.227400	0.210104	
2995	0.367613	450	0.035556	783	0.015326	772	0.015544	0.633320	2995	0.367613	0.228200	0.210106	
2706	0.323356	529	0.060491	908	0.008811	857	0.022170	0.633320	2706	0.323356	0.186800	0.210104	
3050	0.341311	431	0.048724	741	0.016194	778	0.020566	0.633320	3050	0.341311	0.218000	0.210105	
2500	0.349600	402	0.034826	1059	0.023607	1039	0.015399	0.633320	2500	0.349600	0.185800	0.210103	
2596	0.340524	421	0.052257	1042	0.028791	941	0.024442	0.633320	2596	0.340524	0.191800	0.210102	
2826	0.361642	456	0.043860	893	0.013438	825	0.020606	0.633320	2826	0.361642	0.214200	0.210102	
2578	0.346393	403	0.034739	1026	0.008772	993	0.014099	0.633320	2578	0.346393	0.186000	0.210101	
2929	0.334244	479	0.045929	813	0.022140	779	0.025674	0.633320	2929	0.334244	0.207800	0.210101	
2971	0.342982	508	0.047244	778	0.026992	743	0.030956	0.633320	2971	0.342982	0.217400	0.210101	
2986	0.345278	519	0.053950	749	0.026702	746	0.024129	0.633320	2986	0.345278	0.219400	0.210102	
2787	0.363832	392	0.048469	931	0.016112	890	0.013483	0.633320	2787	0.363832	0.212000	0.210102	
3109	0.357671	450	0.044444	686	0.030612	755	0.009272	0.633320	3109	0.357671	0.232000	0.210103	
2983	0.346296	420	0.059524	838	0.027446	759	0.011858	0.633320	2983	0.346296	0.218000	0.210104	
3138	0.367431	445	0.031461	735	0.012245	682	0.023460	0.633320	3138	0.367431	0.238400	0.210105	
2966	0.375590	481	0.018711	770	0.050649	783	0.006386	0.633320	2966	0.375590	0.233400	0.210107	
2880	0.352431	441	0.027211	827	0.020556	852	0.011737	0.633320	2880	0.352431	0.210800	0.210107	
2763	0.355411	408	0.036765	910	0.026374	919	0.006529	0.633320	2763	0.355411	0.205400	0.210107	
2945	0.337182	471	0.031847	803	0.026152	781	0.017926	0.633320	2945	0.337182	0.208600	0.210107	
3149	0.344554	442	0.036199	729	0.032922	680	0.032353	0.633320	3149	0.344554	0.229400	0.210108	
2996	0.351469	417	0.035971	765	0.039216	822	0.008516	0.633320	2996	0.351469	0.221000	0.210108	
2806	0.338560	437	0.043478	914	0.013129	843	0.008304	0.633320	2806	0.338560	0.197600	0.210108	
2991	0.344032	399	0.055138	855	0.015205	755	0.017219	0.633320	2991	0.344032	0.215400	0.210108	
2754	0.343500	374	0.053476	959	0.020855	913	0.009858	0.633320	2754	0.343500	0.199000	0.210107	
2077	0.337987	371	0.024259	1293	0.028616	1259	0.011914	0.633320	2077	0.337987	0.152600	0.210104	
1706	0.354631	224	0.031250	1676	0.022076	1394	0.017217	0.633320	1706	0.354631	0.134600	0.210099	
2245	0.356793	297	0.057239	1220	0.021311	1238	0.015347	0.633320	2245	0.356793	0.172600	0.210096	
3105	0.345894	456	0.054825	740	0.017568	699	0.034335	0.633320	3105	0.345894	0.227200	0.210098	
3037	0.364504	454	0.028634	763	0.017038	746	0.032172	0.633320	3037	0.364504	0.231400	0.210099	
3256	0.331388	461	0.039046	630	0.004762	653	0.016845	0.633320	3256	0.331388	0.222200	0.210100	
2943	0.348284	591	0.038917	744	0.012097	722	0.024931	0.633320	2943	0.348284	0.215000	0.210100	
3126	0.347089	518	0.069498	701	0.022825	655	0.039695	0.633320	3126	0.347089	0.232600	0.210101	
3152	0.344226	468	0.047009	707	0.028289	673	0.037147	0.633320	3152	0.344226	0.230400	0.210103	
3068	0.354954	488	0.077869	723	0.019364	721	0.038835	0.633320	3068	0.354954	0.233800	0.210104	
3147	0.349539	481	0.035343	675	0.008889	697	0.022956	0.633320	3147	0.349539	0.227800	0.210105	
2950	0.327458	432	0.039352	877	0.030787	741	0.028340	0.633320	2950	0.327458	0.206200	0.210105	
2999	0.333111	497	0.036217	767	0.019557	737	0.036635	0.633320	2999	0.333111	0.211800	0.210105	
2655	0.338983	527	0.039848	985	0.016244	833	0.030012	0.633320	2655	0.338983	0.192400	0.210104	
3164	0.359355	547	0.029250	660	0.012121	629	0.027027	0.633320	3164	0.359355	0.235600	0.210106	
2947	0.327452	490	0.030612	801	0.013733	762	0.032808	0.633320	2947	0.327452	0.203200	0.210105	
2651	0.341381	426	0.049296	1014	0.024655	909	0.050605	0.633320	2651	0.341381	0.199400	0.210105	
3172	0.353405	487	0.039014	646	0.021672	695	0.033094	0.633320	3172	0.353405	0.235400	0.210106	
3168	0.347222	501	0.031936	665	0.009023	666	0.028529	0.633320	3168	0.347222	0.228200	0.210107	
2939	0.355903	492	0.044715	828	0.021739	741	0.040486	0.633320	2939	0.355903	0.223200	0.210108	
3154	0.348129	542	0.033210	675	0.016296	629	0.031797	0.633320	3154	0.348129	0.229400	0.210109	
3236	0.341780	484	0.053719	616	0.009740	664	0.037651	0.633320	3236	0.341780	0.232600	0.210111	
3113	0.347575	574	0.047038	680	0.014706	633	0.020537	0.633320	3113	0.347575	0.226400	0.210112	
3089	0.348009	513	0.044834	692	0.008671	706	0.033994	0.633320	3089	0.348009	0.225600	0.210113	
3145	0.345310	513	0.046784	656	0.012195	686	0.020408	0.633320	3145	0.345310	0.226400	0.210114	
3048	0.328084	519	0.038536	770	0.023377	663	0.019608	0.633320	3048	0.328084	0.210200	0.210114	
3153	0.357755	471	0.046709	678	0.038348	698	0.020057	0.633320	3153	0.357755	0.238000	0.210116	
3172	0.343001	432	0.039352	702	0.028490	694	0.012968	0.633320	3172	0.343001	0.226800	0.210117	
3264	0.350184	453	0.037528	630	0.025397	653	0.012251	0.633320	3264	0.350184	0.236800	0.210118	
